17 13
17 12
16 13
16 12
19 11
19 10
18 11
18 10
19 9
19 8
18 9
18 8
17 11
17 10
16 11
16 10
17 9
17 8
16 9
16 8
23 7
23 6
22 7
22 6
23 5
23 4
22 5
22 4
21 7
21 6
20 7
20 6
21 5
21 4
20 5
20 4
23 3
23 2
22 3
22 2
23 1
23 0
22 1
22 0
21 3
21 2
20 3
20 2
21 1
21 0
20 1
20 0
19 7
19 6
18 7
18 6
19 5
19 4
18 5
18 4
17 7
17 6
16 7
16 6
17 5
17 4
16 5
16 4
19 3
19 2
18 3
18 2
19 1
19 0
18 1
18 0
17 3
17 2
16 3
16 2
17 1
17 0
16 1
16 0
15 31
15 30
14 31
14 30
15 29
15 28
14 29
14 28
13 31
13 30
12 31
12 30
13 29
13 28
12 29
12 28
15 27
15 26
14 27
14 26
15 25
15 24
14 25
14 24
13 27
13 26
12 27
12 26
13 25
13 24
12 25
12 24
11 31
11 30
10 31
10 30
11 29
11 28
10 29
10 28
9 31
9 30
8 31
8 30
9 29
9 28
8 29
8 28
11 27
11 26
10 27
10 26
11 25
11 24
10 25
10 24
9 27
9 26
8 27
8 26
9 25
9 24
8 25
8 24
15 23
15 22
14 23
14 22
15 21
15 20
14 21
14 20
13 23
13 22
12 23
12 22
13 21
13 20
12 21
12 20
15 19
15 18
14 19
14 18
15 17
15 16
14 17
14 16
13 19
13 18
12 19
12 18
13 17
13 16
12 17
12 16
11 23
11 22
10 23
10 22
11 21
11 20
10 21
10 20
9 23
9 22
8 23
8 22
9 21
9 20
8 21
8 20
11 19
11 18
10 19
10 18
11 17
11 16
10 17
10 16
9 19
9 18
8 19
8 18
9 17
9 16
8 17
8 16
7 31
7 30
6 31
6 30
7 29
7 28
6 29
6 28
5 31
5 30
4 31
4 30
5 29
5 28
4 29
4 28
7 27
7 26
6 27
6 26
7 25
7 24
6 25
6 24
5 27
5 26
4 27
4 26
5 25
5 24
4 25
4 24
3 31
3 30
2 31
2 30
3 29
3 28
2 29
2 28
1 31
1 30
0 31
0 30
1 29
1 28
0 29
0 28
3 27
3 26
2 27
2 26
3 25
3 24
2 25
2 24
1 27
1 26
0 27
0 26
1 25
1 24
0 25
0 24
7 23
7 22
6 23
6 22
7 21
7 20
6 21
6 20
5 23
5 22
4 23
4 22
5 21
5 20
4 21
4 20
7 19
7 18
6 19
6 18
7 17
7 16
6 17
6 16
5 19
5 18
4 19
4 18
5 17
5 16
4 17
4 16
3 23
3 22
2 23
2 22
3 21
3 20
2 21
2 20
1 23
1 22
0 23
0 22
1 21
1 20
0 21
0 20
3 19
3 18
2 19
2 18
3 17
3 16
2 17
2 16
1 19
1 18
0 19
0 18
1 17
1 16
0 17
0 16
15 15
15 14
14 15
14 14
15 13
15 12
14 13
14 12
13 15
13 14
12 15
12 14
13 13
13 12
12 13
12 12
15 11
15 10
14 11
14 10
15 9
15 8
14 9
14 8
13 11
13 10
12 11
12 10
13 9
13 8
12 9
12 8
11 15
11 14
10 15
10 14
11 13
11 12
10 13
10 12
9 15
9 14
8 15
8 14
9 13
9 12
8 13
8 12
11 11
11 10
10 11
10 10
11 9
11 8
10 9
10 8
9 11
9 10
8 11
8 10
9 9
9 8
8 9
8 8
15 7
15 6
14 7
14 6
15 5
15 4
14 5
14 4
13 7
13 6
12 7
12 6
13 5
13 4
12 5
12 4
15 3
15 2
14 3
14 2
15 1
15 0
14 1
14 0
13 3
13 2
12 3
12 2
13 1
13 0
12 1
12 0
11 7
11 6
10 7
10 6
11 5
11 4
10 5
10 4
9 7
9 6
8 7
8 6
9 5
9 4
8 5
8 4
11 3
11 2
10 3
10 2
11 1
11 0
10 1
10 0
9 3
9 2
8 3
8 2
9 1
9 0
8 1
8 0
7 15
7 14
6 15
6 14
7 13
7 12
6 13
6 12
5 15
5 14
4 15
4 14
5 13
5 12
4 13
4 12
7 11
7 10
6 11
6 10
7 9
7 8
6 9
6 8
5 11
5 10
4 11
4 10
5 9
5 8
4 9
4 8
3 15
3 14
2 15
2 14
3 13
3 12
2 13
2 12
1 15
1 14
0 15
0 14
1 13
1 12
0 13
0 12
3 11
3 10
2 11
2 10
3 9
3 8
2 9
2 8
1 11
1 10
0 11
0 10
1 9
1 8
0 9
0 8
7 7
7 6
6 7
6 6
7 5
7 4
6 5
6 4
5 7
5 6
4 7
4 6
5 5
5 4
4 5
4 4
7 3
7 2
6 3
6 2
7 1
7 0
6 1
6 0
5 3
5 2
4 3
4 2
5 1
5 0
4 1
4 0
3 7
3 6
2 7
2 6
3 5
3 4
2 5
2 4
1 7
1 6
0 7
0 6
1 5
1 4
0 5
0 4
3 3
3 2
2 3
2 2
3 1
3 0
2 1
2 0
1 3
1 2
0 3
0 2
1 1
1 0
0 1
0 0
